stores,categories,obj,price,discount,event
emart24,과자류,코로로)그레이프젤리40g,2500,2500,2+1
emart24,과자류,코로로)머스켓젤리40g,2500,2500,2+1
emart24,과자류,코로로)복숭아젤리40g,2500,2500,2+1
CU,과자류,코스)병아리콩칩,2000,2000,1+1
emart24,음료,코오롱)고구마티타욤원컵,1500,1500,1+1
emart24,음료,코오롱)녹차티타욤원컵,1500,1500,1+1
emart24,생활용품,코오롱)폭신패딩솜사탕레몬향12g,2000,2000,1+1
emart24,생활용품,코오롱)폭신패딩솜사탕벌꿀향12g,2000,2000,1+1
CU,식품,코주부)특대육포숯불65g,6600,6600,2+1
CU,식품,코주부)특대육포스테이크,6600,6600,2+1
emart24,음료,코카)닥터페퍼500ml,2100,2100,2+1
CU,음료,코카)닥터페퍼P500ml,2100,2100,1+1
GS25,음료,코카)닥터페퍼제로355ML,1700,1700,1+1
7-ELEVEn,음료,코카)닥터페퍼제로355ml,1700,1700,2+1
MINISTOP,음료,코카)닥터페퍼제로355ml,1700,1700,2+1
CU,음료,코카)미닛오렌지P350ml,1950,1950,2+1
emart24,음료,코카)스프라이트1.5L,3200,3200,1+1
7-ELEVEn,음료,코카)스프라이트355ml,1700,1700,2+1
MINISTOP,음료,코카)스프라이트355ml,1700,1700,2+1
7-ELEVEn,음료,코카)스프라이트500ml,2000,2000,1+1
emart24,음료,코카)스프라이트500ml,2000,2000,1+1
MINISTOP,음료,코카)스프라이트500ml,2000,2000,1+1
CU,음료,코카)스프라이트P500ml,2000,2000,1+1
GS25,음료,코카)스프라이트PET500ML,2000,2000,1+1
MINISTOP,음료,코카)스프라이트제로355ml,1700,1700,2+1
7-ELEVEn,음료,코카)스프라이트제로355ml,1700,1700,2+1
MINISTOP,음료,코카)스프라이트제로500ml,2000,2000,1+1
7-ELEVEn,음료,코카)스프라이트제로500ml,2000,2000,1+1
GS25,음료,코카)스프라이트제로PET500ML,2000,2000,1+1
CU,음료,코카)스프라이트제로캔355,1700,1700,2+1
GS25,음료,코카)스프라이트캔250ML,1500,1500,1+1
emart24,음료,코카)스프라이트캔250ml,1500,1500,1+1
CU,음료,코카)스프라이트캔355ml,1700,1700,2+1
emart24,음료,코카)식후비법W차500ml,1800,1800,1+1
CU,음료,코카)씨그램라임P350ml,1500,1500,1+1
GS25,음료,코카)씨그램라임탄산수350ML,1500,1500,2+1
CU,음료,코카)씨그램레몬P350ml,1500,1500,1+1
GS25,음료,코카)씨그램레몬탄산수350ML,1500,1500,2+1
CU,음료,코카)씨그램피치P350ml,1500,1500,1+1
GS25,음료,코카)씨그램피치탄산수350ML,1500,1500,2+1
emart24,음료,코카)영진구론산150ml,1200,1200,2+1
7-ELEVEn,음료,코카)조지아크래프트라떼470ml,2700,2700,2+1
MINISTOP,음료,코카)조지아크래프트라떼470ml,2700,2700,2+1
MINISTOP,음료,코카)조지아크래프트블랙470ml,2700,2700,2+1
7-ELEVEn,음료,코카)조지아크래프트블랙470ml,2700,2700,2+1
7-ELEVEn,음료,코카)조지아크래프트스윗아메470,2700,2700,2+1
MINISTOP,음료,코카)조지아크래프트스윗아메470ml,2700,2700,2+1
GS25,음료,코카)캐나다드라이진저에일250ML,1300,1300,2+1
emart24,음료,코카)캐나다드라이진저에일250ml,1300,1300,2+1
CU,음료,코카)코카제로레몬캔355ml,2000,2000,1+1
MINISTOP,음료,코카)코카콜라제로500ml,2300,2300,1+1
7-ELEVEn,음료,코카)코카콜라제로500ml,2300,2300,1+1
CU,음료,코카)코카콜라제로제로250,1700,1700,2+1
CU,음료,코카)크래프트라떼P470ml,2700,2700,1+1
CU,음료,코카)크래프트로우라떼470,2700,2700,1+1
CU,음료,코카)크래프트블랙P470ml,2700,2700,1+1
GS25,음료,코카)태양의마테차500ML,1400,1400,2+1
MINISTOP,음료,코카)태양의마테차500ml,1400,1400,2+1
7-ELEVEn,음료,코카)태양의마테차500ml,1400,1400,2+1
7-ELEVEn,음료,코카)토레타240ml,1200,1200,2+1
MINISTOP,음료,코카)토레타240ml,1200,1200,2+1
GS25,음료,코카)토레타500ML,2000,2000,2+1
MINISTOP,음료,코카)토레타900ml,2600,2600,1+1
7-ELEVEn,음료,코카)토레타900ml,2600,2600,1+1
emart24,음료,코카)토레타페트500ml,2000,2000,2+1
GS25,음료,코카)파워에이드제로600ML,2200,2200,2+1
MINISTOP,음료,코카)파워에이드제로600ml,2200,2200,2+1
7-ELEVEn,음료,코카)파워에이드제로600ml,2200,2200,2+1
CU,음료,코카)파워에이드제로P600,2200,2200,2+1
CU,음료,코카)파워에이드캔240ml,1200,1200,2+1
CU,음료,코카)파워에이드퍼플P600,2200,2200,2+1
emart24,음료,코카)평창수500ml,1000,1000,2+1
GS25,음료,코카)환타밀크소다345ML,1500,1500,2+1
CU,음료,코카)환타밀크소다캔345ml,1500,1500,2+1
7-ELEVEn,음료,코카)환타오렌지355ml(캔),1500,1500,2+1
MINISTOP,음료,코카)환타오렌지355ml(캔),1500,1500,2+1
MINISTOP,음료,코카)환타오렌지600ml,2100,2100,2+1
7-ELEVEn,음료,코카)환타오렌지600ml,2100,2100,2+1
CU,음료,코카)환타오렌지캔250ml,1400,1400,2+1
GS25,음료,코카)환타제로파인355ML,1500,1500,2+1
7-ELEVEn,음료,코카)환타파인애플600ml,2100,2100,2+1
MINISTOP,음료,코카)환타파인애플600ml,2100,2100,2+1
CU,음료,코카)환타파인제로캔355ml,1500,1500,1+1
C·SPACE,음료,코카]닥터페퍼제로캔355ml,1700,1700,1+1
C·SPACE,음료,코카]스프라이트제로캔355ml,1700,1700,1+1
C·SPACE,음료,코카]식후비법더블유펫500ML,1800,1800,1+1
C·SPACE,음료,코카]조지아맥스240ml,1300,1300,2+1
C·SPACE,음료,코카]조지아카페라떼캔240ml,1300,1300,2+1
C·SPACE,음료,코카]콜라제로레몬캔355ml,2000,2000,2+1
C·SPACE,음료,코카]태양의마테차펫500ml,1400,1400,1+1
C·SPACE,음료,코카]토레타펫500ml,2000,2000,2+1
C·SPACE,음료,코카]파워에이드M/B제로600ML,2200,2200,2+1
C·SPACE,음료,코카]파워에이드메가볼츠펫600ml,2200,2200,2+1
emart24,음료,코카콜라제로500ml,2300,2300,1+1
GS25,음료,코카콜라제로레몬캔355ML,2000,2000,1+1
GS25,음료,코카콜라제로제로250ML,1700,1700,2+1
GS25,음료,코카콜라제로캔355ML,2000,2000,1+1
CU,과자류,코코)브레드키링캔디,2500,2500,1+1
CU,과자류,코코)뽀로로오뚝이캔디10g,2500,2500,1+1
CU,과자류,코코)시크릿오뚝이캔디10g,2500,2500,1+1
CU,과자류,코코)아머드사우카라멜,1200,1200,1+1
CU,과자류,코코)아머드키링캔디,2500,2500,1+1
CU,과자류,코코)원피스오뚝이캔디10g,2500,2500,1+1
CU,과자류,코코)케로로오뚝이캔디,2500,2500,1+1
CU,과자류,코코)포켓몬튜브껌25g,1500,1500,1+1
emart24,생활용품,코코토토)프리미엄물티슈80매(캡),5500,5500,1+1
CU,음료,콘트라)라떼P500ml,2700,2700,1+1
CU,음료,콘트라)블랙P500ml,2700,2700,1+1
CU,음료,콘트라)블랙샷P500ml,2700,2700,1+1
CU,음료,콘트라)스윗아몬드P500ml,2700,2700,1+1
emart24,과자류,콜리안)바닐라와플130g,2000,2000,2+1
emart24,과자류,콜리안)초코와플130g,2000,2000,2+1
GS25,식품,쿠캣)ㅋㅋ만두385G,4900,4900,2+1
GS25,식품,쿠캣)ㅋㅋ핫도그170G,3200,3200,2+1
GS25,식품,쿠캣)간장제육볶음180G,5900,5900,2+1
GS25,과자류,쿠캣)딸기잼소보로찹쌀떡(40G*2),3200,3200,1+1
GS25,아이스크림,쿠캣)우유쏙찹쌀떡모나카140ML,2500,2500,2+1
GS25,식품,쿠캣)원팩감바스300G,14800,14800,2+1
GS25,식품,쿠캣)직화고추장제육볶음180G,5900,5900,2+1
emart24,식품,큐원)상쾌환,2900,2900,2+1
emart24,식품,큐원)상쾌환3입,8500,8500,2+1
GS25,음료,큐원)상쾌환부스터100ML,5000,5000,2+1
MINISTOP,음료,큐원)상쾌환부스터100ml,5000,5000,2+1
7-ELEVEn,음료,큐원)상쾌환부스터100ml,5000,5000,2+1
emart24,식품,큐원)상쾌환스틱(망고맛),3900,3900,1+1
emart24,식품,큐원)상쾌환스틱(배사과맛),3900,3900,1+1
CU,과자류,크라운)국희땅콩샌드,1200,1200,2+1
GS25,과자류,크라운)국희땅콩샌드1200,1200,1200,2+1
emart24,과자류,크라운)국희땅콩샌드70g,1200,1200,2+1
7-ELEVEn,과자류,크라운)딸기산도161g,2500,2500,2+1
MINISTOP,과자류,크라운)딸기산도161g,2500,2500,2+1
emart24,과자류,크라운)땅콩카라멜120g,2000,2000,2+1
GS25,과자류,크라운)땅콩카라멜2000,2000,2000,2+1
CU,과자류,크라운)땅콩카라멜봉지,2000,2000,2+1
7-ELEVEn,과자류,크라운)땅콩캬라멜2000,2000,2000,2+1
MINISTOP,과자류,크라운)땅콩캬라멜2000,2000,2000,2+1
CU,과자류,크라운)못말리는신짱,1500,1500,2+1
emart24,과자류,크라운)못말리는신짱120g(16),1500,1500,2+1
GS25,과자류,크라운)못말리는신짱1500,1500,1500,2+1
CU,과자류,크라운)버터와플,3000,3000,2+1
CU,과자류,크라운)빅파이딸기,3200,3200,2+1
emart24,과자류,크라운)빅파이딸기3200,3200,3200,2+1
GS25,과자류,크라운)뽀또치즈1500,1500,1500,2+1
MINISTOP,과자류,크라운)뽀또치즈타르트92g,1500,1500,2+1
7-ELEVEn,과자류,크라운)뽀또치즈타르트92g,1500,1500,2+1
GS25,과자류,크라운)산도(딸기)161G,2500,2500,2+1
GS25,과자류,크라운)죠리퐁1500,1500,1500,2+1
CU,과자류,크라운)참크래커,1200,1200,2+1
GS25,과자류,크라운)참크래커1200,1200,1200,2+1
emart24,과자류,크라운)참크래커56g(W),1200,1200,2+1
7-ELEVEn,과자류,크라운)쵸코하임1400(6입),1400,1400,2+1
MINISTOP,과자류,크라운)쵸코하임1400(6입),1400,1400,2+1
GS25,과자류,크라운)츄러스1500,1500,1500,2+1
MINISTOP,과자류,크라운)츄러스84g,1500,1500,2+1
7-ELEVEn,과자류,크라운)츄러스84g,1500,1500,2+1
emart24,과자류,크라운)츄러스84g(16),1500,1500,2+1
emart24,과자류,크라운)카라멜콘&땅콩1500(16),1500,1500,2+1
emart24,과자류,크라운)카라멜콘과메이플1500(16),1500,1500,2+1
MINISTOP,과자류,크라운)카라멜콘땅콩56g,1500,1500,2+1
7-ELEVEn,과자류,크라운)카라멜콘땅콩56g,1500,1500,2+1
7-ELEVEn,과자류,크라운)카라멜콘메이플1500,1500,1500,2+1
GS25,과자류,크라운)카라멜콘메이플1500,1500,1500,2+1
MINISTOP,과자류,크라운)카라멜콘메이플1500,1500,1500,2+1
MINISTOP,과자류,크라운)콘초66g,1500,1500,2+1
7-ELEVEn,과자류,크라운)콘초66g,1500,1500,2+1
CU,과자류,크라운)콘치크림치즈,1500,1500,2+1
CU,과자류,크라운)콘칩148g,3000,3000,2+1
MINISTOP,과자류,크라운)쿠크다스(커피)128g,3000,3000,2+1
7-ELEVEn,과자류,크라운)쿠크다스(커피)128g,3000,3000,2+1
CU,과자류,크라운)쿠크다스커피,3000,3000,2+1
emart24,과자류,크라운)쿠크다스커피128g,3000,3000,2+1
emart24,과자류,크라운)쿠크다스화이트128g,3000,3000,2+1
MINISTOP,과자류,크라운)쿠크다스화이트128g,3000,3000,2+1
7-ELEVEn,과자류,크라운)쿠크다스화이트128g,3000,3000,2+1
CU,과자류,크라운)키커바,1000,1000,2+1
7-ELEVEn,과자류,크라운)키커바녹차1000,1000,1000,2+1
GS25,과자류,크라운)키커바1000,1000,1000,2+1
emart24,과자류,크라운)키커바1000,1000,1000,2+1
7-ELEVEn,과자류,크라운)키커바1000(30g),1000,1000,2+1
MINISTOP,과자류,크라운)키커바1000(30g),1000,1000,2+1
MINISTOP,과자류,크라운)키커바녹차1000,1000,1000,2+1
emart24,과자류,크라운)키커바시리얼1000,1000,1000,2+1
GS25,과자류,크라운)키커바시리얼1000,1000,1000,2+1
C·SPACE,과자류,크라운]국희땅콩샌드70g,1200,1200,2+1
C·SPACE,과자류,크라운]딸기산도161g,2500,2500,2+1
C·SPACE,과자류,크라운]뽀또치즈타르트161g,2500,2500,2+1
C·SPACE,과자류,크라운]산도스윗밀크161g,2500,2500,2+1
C·SPACE,과자류,크라운]참크래커56g,1200,1200,2+1
C·SPACE,과자류,크라운]츄러스,1500,1500,2+1
C·SPACE,과자류,크라운]카라멜콘과땅콩,1500,1500,2+1
C·SPACE,과자류,크라운]카라멜콘메이플,1500,1500,2+1
C·SPACE,과자류,크라운]콘?苛玲좁梔,1500,1500,2+1
C·SPACE,과자류,크라운]콘초,1500,1500,2+1
C·SPACE,과자류,크라운]콘치,1500,1500,2+1
C·SPACE,과자류,크라운]키커바,1000,1000,2+1
CU,생활용품,크리)KF94검정대형1P,1800,1800,2+1
emart24,생활용품,크리넥스)데코&소프트12롤,28600,28600,1+1
emart24,생활용품,크리넥스)마이비데클린케어10매,1600,1600,1+1
GS25,생활용품,크리넥스)마이비데클린케어10매,1600,1600,1+1
GS25,생활용품,크리넥스)수앤수물티슈96매(캡),6100,6100,1+1
GS25,생활용품,크리넥스)안심3겹키친타월150*2R,9400,9400,1+1
GS25,생활용품,크리넥스)안심물티슈10매,2000,2000,1+1
emart24,생활용품,크리넥스)칼로리라이트키친타월55매*3롤,13000,13000,1+1
emart24,생활용품,크리넥스)클래식미용티슈200매*3입,19600,19600,1+1
GS25,생활용품,크리넥스3겹데코(12롤*35M),28800,28800,1+1
MINISTOP,음료,크리스탈라이트)레몬블랙티10입,7700,7700,2+1
7-ELEVEn,음료,크리스탈라이트)레몬블랙티10입,7700,7700,2+1
GS25,음료,크리스탈라이트)레몬아이스드10T,7700,7700,2+1
GS25,음료,크리스탈라이트)체리석류10T,7700,7700,2+1
7-ELEVEn,음료,크리스탈라이트)체리석류10입,7700,7700,2+1
MINISTOP,음료,크리스탈라이트)체리석류10입,7700,7700,2+1
GS25,음료,크리스탈라이트)피치망고10T,7700,7700,2+1
7-ELEVEn,음료,크리스탈라이트)피치망고10입,7700,7700,2+1
MINISTOP,음료,크리스탈라이트)피치망고10입,7700,7700,2+1
GS25,음료,크리스탈라이트)핑크레몬10T,7700,7700,2+1
7-ELEVEn,음료,크리스탈라이트)핑크레몬10입,7700,7700,2+1
MINISTOP,음료,크리스탈라이트)핑크레몬10입,7700,7700,2+1
CU,생활용품,크리오)뉴미세모칫솔,2000,2000,1+1
CU,생활용품,크리오)뉴일반모칫솔,1800,1800,1+1
emart24,생활용품,크리오)센스치약칫솔셋트,3500,3500,2+1
emart24,생활용품,크리오)칫솔더스타일,2600,2600,1+1
emart24,생활용품,크리오)칫솔센스R딥케어,2000,2000,1+1
emart24,생활용품,크리오)쿨맥스민트치약100g,3500,3500,1+1
GS25,생활용품,클라이덴)화이트닝치약50G,9900,9900,1+1
CU,생활용품,클라이덴)화이트닝치약50g,9900,9900,1+1
GS25,생활용품,클리오)센스향균딥케어칫솔1입,2000,2000,1+1
GS25,생활용품,클리오센스미세모,2900,2900,1+1
GS25,생활용품,클리오센스치약치솔세트,3400,3400,2+1
GS25,생활용품,클린앤힐)KF94방역마스크1입,1500,1500,1+1
GS25,생활용품,클링스)상쾌한민트100G,4900,4900,1+1
MINISTOP,식품,키다리)세이면북엇국수,2650,2650,1+1
7-ELEVEn,식품,키다리)세이면북엇국수,2650,2650,1+1
GS25,식품,키다리)세이면북엇국수(대컵),2650,2650,1+1
CU,식품,키다리)세이면북엇국수컵,2650,2650,1+1
emart24,식품,키다리)세이면북엇국수큰컵,2650,2650,1+1
GS25,식품,키다리)세이면잔치국수(대컵),2650,2650,1+1
MINISTOP,식품,키다리)세이면잔치국수195g,2650,2650,1+1
7-ELEVEn,식품,키다리)세이면잔치국수195g,2650,2650,1+1
CU,식품,키다리)세이면잔치국수컵,2650,2650,1+1
emart24,식품,키다리)세이면잔치국수큰컵,2650,2650,1+1
emart24,식품,키다리)세이면짬뽕큰컵,2650,2650,1+1
CU,식품,탑티어)에너지후르츠젤리,1700,1700,2+1
C·SPACE,식품,태웅]하루녹용고려홍삼정10g,1600,1600,2+1
C·SPACE,식품,태웅]하루홍삼고려홍삼정10g,1600,1600,2+1
GS25,음료,태원)트위스트앤드링크사과200,1500,1500,2+1
GS25,음료,태원)트위스트앤드링크오렌지200,1500,1500,2+1
GS25,식품,테라)고소한구운란3입,2600,2600,2+1
emart24,과자류,테이스틴)단백질구이칩구운양파25g,4000,4000,2+1
emart24,과자류,테이스틴)단백질구이칩스위트칠리맛25g,4000,4000,2+1
emart24,과자류,테이스틴)단백질칩나쵸치즈50g,2500,2500,2+1
emart24,과자류,테이스틴)단백질칩스윗밀크맛50g,2500,2500,2+1
emart24,과자류,테이스틴)단백질칩어니언갈릭50g,2500,2500,2+1
GS25,음료,테이크얼라이브망고500,2500,2500,1+1
GS25,음료,테이크얼라이브블러드오렌지500,2500,2500,1+1
GS25,음료,테이크얼라이브샤인머스캣500,2500,2500,1+1
GS25,음료,테이크얼라이브자몽500,2500,2500,1+1
GS25,생활용품,테크)4KG(카톤),27900,27900,1+1
CU,생활용품,테크)가루세제750g,6500,6500,1+1
emart24,생활용품,테크)간편시트20매_로맨틱플라워,10900,10900,1+1
emart24,생활용품,테크)간편시트20매_후레쉬브리즈,10900,10900,1+1
GS25,생활용품,테크)베이킹소다실내건조1.4L,12900,12900,1+1
GS25,생활용품,테크)베이킹소다액체세제1.4L,12900,12900,1+1
emart24,생활용품,테크)베이킹소다액체세제1.4L(겸용),12900,12900,1+1
emart24,생활용품,테크)실내건조1.4L(겸용),12900,12900,1+1
CU,생활용품,테크)실내건조세제1.4L,12900,12900,1+1
emart24,생활용품,테크)일반리필2.0kg,13900,13900,1+1
emart24,생활용품,테크)일반카톤750g,6500,6500,1+1
emart24,생활용품,테크)특유취2L드럼용(리필)(F),16200,16200,1+1
emart24,생활용품,테크)특유취2L일반용(리필)(F),16200,16200,1+1
emart24,생활용품,테크)특유취제거1L(겸용),11900,11900,1+1
GS25,생활용품,테크2KG(리필),13900,13900,1+1
GS25,생활용품,테크750G,6500,6500,1+1
GS25,생활용품,테크베이킹구연산액체2L(드럼),13500,13500,1+1
GS25,생활용품,테크베이킹구연산액체2L(일반),13500,13500,1+1
CU,생활용품,템테이션)맛있는닭고기맛,4200,4200,2+1
MINISTOP,과자류,토이)페파피그복숭아맛캔디10g,2500,2500,1+1
7-ELEVEn,과자류,토이)페파피그복숭아맛캔디10g,2500,2500,1+1
GS25,음료,투썸)스페니쉬연유라떼250ML,2800,2800,2+1
GS25,음료,투썸)카페라떼250ML,2800,2800,2+1
CU,식품,튀김)뉴자이언트지파이N,2900,2900,2+1
CU,식품,튀김)바삭매콤순살꼬치N,2000,2000,2+1
CU,식품,튀김)바삭순살치킨꼬치N,2000,2000,2+1
emart24,음료,트레비)라임500ml페트,1800,1800,1+1
emart24,음료,트레비)레몬500ml페트,1800,1800,1+1
emart24,음료,트레비)자몽500ml페트,1800,1800,1+1
emart24,음료,트레비)피치500ml페트,1800,1800,1+1
emart24,생활용품,트리오)녹차1.2L리필(F),4900,4900,1+1
GS25,음료,티니핑)꾸래핑튼튼우유190ML,2000,2000,2+1
GS25,음료,티니핑)하츄핑딸기우유190ML,2000,2000,2+1
emart24,음료,티오피)더블랙380ml,3000,3000,2+1
CU,음료,티오피)더블랙캔275ml,2400,2400,2+1
CU,음료,티오피)더블랙캔380ml,3000,3000,2+1
emart24,음료,티오피)마스터라떼275ml,2400,2400,2+1
emart24,음료,티오피)마스터라떼380ml,3000,3000,2+1
CU,음료,티오피)마스터라떼캔275ml,2400,2400,2+1
CU,음료,티오피)마스터라떼캔380ml,3000,3000,2+1
emart24,음료,티오피)미디엄돌체라떼275ml,2400,2400,2+1
emart24,음료,티오피)미디엄로우슈거블랙275ml,2400,2400,2+1
emart24,음료,티오피)블랙275ml,2400,2400,2+1
emart24,음료,티오피)스모키라떼275ml,2400,2400,2+1
CU,음료,티오피)스모키라떼캔200ml,1200,1200,2+1
emart24,음료,티오피)스모키블랙275ml,2400,2400,2+1
CU,음료,티오피)스윗아메캔275ml,2400,2400,2+1
CU,음료,티오피)스윗아메캔380ml,3000,3000,2+1
emart24,음료,티오피)아메리카노275ml,2400,2400,2+1
emart24,음료,티오피)아메리카노380ml,3000,3000,2+1
GS25,음료,티젠)말차라떼(원컵),1600,1600,1+1
CU,음료,티젠)콤부망고구아바10T,7500,7500,2+1
CU,음료,티젠)콤부차레몬10T,7500,7500,2+1
GS25,음료,티젠)콤부차레몬340ML,2000,2000,1+1
CU,음료,티젠)콤부차레몬P340ml,2000,2000,1+1
emart24,음료,티젠)콤부차레몬제로340ml,2000,2000,1+1
CU,음료,티젠)콤부차샤인머스캣10T,7500,7500,2+1
7-ELEVEn,음료,티젠)콤부차스파클링티(레몬)340,2000,2000,1+1
MINISTOP,음료,티젠)콤부차스파클링티(레몬)340ml,2000,2000,1+1
7-ELEVEn,음료,티젠)콤부차스파클링피치340ml,2000,2000,1+1
MINISTOP,음료,티젠)콤부차스파클링피치340ml,2000,2000,1+1
GS25,음료,티젠)콤부차피치340ML,2000,2000,1+1
CU,음료,티젠)콤부차피치P340ml,2000,2000,1+1
emart24,음료,티젠)콤부차피치제로340ml,2000,2000,1+1
GS25,음료,파)쾌변요구르트(사과)150ML,1800,1800,2+1
GS25,음료,파란물터보붐워터500ML,2700,2700,1+1
GS25,식품,파래파래돌자반55G,3300,3300,1+1
emart24,생활용품,파스)대일시프쿨,4200,4200,2+1
emart24,생활용품,파스)대일쿨스프레이200ml,4300,4300,2+1
MINISTOP,음료,파스퇴르)위편한하루150ml,1700,1700,2+1
7-ELEVEn,음료,파스퇴르)위편한하루150ml,1700,1700,2+1
